EVENT_TIME,EVENT_TIME_SEC,HOST_NAME (PHYSICAL),EVENT,PROPERTIES,node_type
2019-11-25 20:47:30,140215650.0,3c81b9f7ff667e757ecfd1f840e2aa77,DISABLE,"{'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 8, 'architecture.platform_type': 'x86_64'}",compute_haswell
2019-11-25 20:47:35,140215655.0,f6a941e16b5356047a63ac5d7a48b6bc,DISABLE,"{'placement.rack': 8, 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-11-25 20:47:35,140215655.0,ce10446d06bbaf2adb43212beb98e8bc,DISABLE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2019-11-25 20:47:36,140215656.0,a7599f62f656ed73a828258851bede19,DISABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '48'}",compute_haswell
2019-11-25 20:47:38,140215658.0,a60569b48150d1dba8dd2ef8a6b8c0cb,DISABLE,"{'placement.rack': 8, 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64'}",compute_haswell
2019-11-25 20:47:42,140215662.0,32a19488bebaab4669285442e8ce1e0f,DISABLE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'placement.rack': 8, 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2019-11-25 20:47:54,140215674.0,3f4a012d08bd9065dc47d9b0e4a532bd,DISABLE,"{'placement.rack': 7, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2019-11-25 21:01:48,140216508.0,63bf3eade2a8acbdf5006737541ee6aa,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'placement.rack': 7}",compute_haswell
2019-11-25 21:02:11,140216531.0,587bc902894abeb76f6f4b0ee3a742b2,DISABLE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'architecture.smt_size': '48', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2019-11-25 21:02:40,140216560.0,2b408cba573f3e4c38f47dcdec28f28b,DISABLE,"{'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-11-25 21:02:55,140216575.0,b24e897f6fa174409e065f8507ba3b1a,DISABLE,"{'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-11-25 21:02:59,140216579.0,bfb361020026f32b6c4f1c222d67727d,DISABLE,"{'placement.rack': 7, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2019-11-25 21:03:06,140216586.0,f637aa1e54b9309fde310acf3d2294e5,DISABLE,"{'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48'}",compute_haswell
2019-11-25 21:03:07,140216587.0,f0e0f9575539132b8f73127270bc2379,DISABLE,"{'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'placement.rack': 6}",compute_haswell
2019-11-25 21:03:09,140216589.0,5c36310a0dee6b45345866ac05e6e12b,DISABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 6, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64'}",compute_haswell
2019-11-25 21:03:27,140216607.0,e1ad5272e163cc5787de17064f14955a,DISABLE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2'}",compute_haswell
2019-11-25 21:03:31,140216611.0,d7630c7c6723103fd9af456275e56647,DISABLE,"{'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7}",compute_haswell
2019-11-25 21:03:33,140216613.0,70e53b1583effd34a55105459a8f7a74,DISABLE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 6}",compute_haswell
2019-11-25 21:03:47,140216627.0,df9c54e95c2ed40b8b6329f494e9042b,DISABLE,"{'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 6}",compute_haswell
2019-11-25 21:03:47,140216627.0,479400e5a5591cdfc4377c4c3adf42d3,DISABLE,"{'architecture.smt_size': '48', 'placement.rack': 7, 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2019-11-25 21:16:42,140217402.0,4677a692e39bad7c9650035b9957e2a5,DISABLE,"{'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-11-25 21:16:45,140217405.0,670f119cd1769f841b85d40fb730bf3d,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'placement.rack': 6, 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2019-12-07 03:47:31,141191251.0,71757fcf24525ee86909211d585e2319,DISABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 0, 'architecture.smp_size': '2'}",compute_haswell
2019-12-07 17:18:51,141239931.0,71757fcf24525ee86909211d585e2319,ENABLE,"{'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 0, 'architecture.smp_size': '2'}",compute_haswell
2019-12-17 02:27:03,142050423.0,5b0302df9a8987c4c0ac3f2faf1dbac1,DISABLE,"{'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 6, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2'}",compute_haswell
2019-12-17 02:27:17,142050437.0,1ed013176f121841babc9bce06a7633a,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'main_memory.ram_size': '134956859392', 'placement.rack': 7, 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2019-12-17 02:27:19,142050439.0,178a576c3519bf33943d66a5e119216a,DISABLE,"{'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'placement.rack': 7, 'architecture.platform_type': 'x86_64'}",compute_haswell
2019-12-17 02:27:20,142050440.0,d6643755093498b550430bc3b21a6a82,DISABLE,"{'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'placement.rack': 7}",compute_haswell
2019-12-17 02:27:22,142050442.0,8884c3be378af3404a07e589478ed4c7,DISABLE,"{'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'architecture.smt_size': '48', 'architecture.smp_size': '2'}",compute_haswell
2019-12-17 02:27:24,142050444.0,a2df8ccdb64f2d33e3e0ad0991ac6193,DISABLE,"{'placement.rack': 7, 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell', 'architecture.smt_size': '48'}",compute_haswell
2019-12-17 02:27:27,142050447.0,c21627ad31815e9ce3bcfdeb66946a73,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 7, 'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-12-17 02:27:29,142050449.0,e1e9c7c35889afd8c7fe0b1254ffb21a,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'placement.rack': 7, 'main_memory.ram_size': '137438953472'}",compute_haswell
2019-12-17 02:27:31,142050451.0,0bf6416760ac413aee27c16f17fec124,DISABLE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'placement.rack': 7, 'architecture.smp_size': '2'}",compute_haswell
2019-12-17 02:27:34,142050454.0,d399baf7c6a5e62fe60591c7a169b2e8,DISABLE,"{'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 8, 'main_memory.ram_size': '134956863488', 'storage_devices.0.size': '250059350016', 'node_type': 'compute_haswell'}",compute_haswell
2019-12-17 02:27:37,142050457.0,d475b93eea3ea200b83fd7c3ec5fd699,DISABLE,"{'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016'}",compute_haswell
2019-12-17 02:27:40,142050460.0,64bae874adcfaad7f15b931da3ad7c8d,DISABLE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2'}",compute_haswell
2019-12-17 02:27:42,142050462.0,90d27ccaed6d35d6cb88f9872328ac00,DISABLE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'placement.rack': 8}",compute_haswell
2019-12-17 02:27:45,142050465.0,036de27648d861be44096ed23a9b6dae,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 8, 'architecture.smt_size': '24', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016'}",compute_haswell
2019-12-17 02:27:47,142050467.0,260516e86431a06f69c867be6ade3bf3,DISABLE,"{'main_memory.ram_size': '137438953472', 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'placement.rack': 8, 'architecture.smp_size': '2', 'node_type': 'compute_haswell'}",compute_haswell
2019-12-17 02:27:50,142050470.0,6ffe3f1127df3b579756013c8ef85b48,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 8, 'storage_devices.0.size': '250059350016', 'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'node_type': 'compute_haswell'}",compute_haswell
2019-12-17 02:27:53,142050473.0,c6b022a2bceaeaa8850b5f74cc41e185,DISABLE,"{'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '137438953472', 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 8}",compute_haswell
2019-12-17 02:28:24,142050504.0,985194fd09d8638f560ec94185a265f5,ENABLE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2019-12-17 02:28:32,142050512.0,ce10446d06bbaf2adb43212beb98e8bc,ENABLE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2020-01-02 20:53:01,143499181.0,985194fd09d8638f560ec94185a265f5,DISABLE,"{'architecture.smp_size': '2', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016'}",compute_haswell
2020-01-10 06:20:43,144138043.0,447c6a1c415ee269769f71fae4dc1e04,ENABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}",compute_haswell
2020-01-10 22:01:50,144194510.0,89c90cf85c9fc2650cea3a6d20d311f4,ENABLE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2020-01-13 16:32:32,144433952.0,ce10446d06bbaf2adb43212beb98e8bc,DISABLE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956949504', 'architecture.smt_size': '48', 'placement.rack': 8, 'node_type': 'compute_haswell', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2020-01-17 18:50:56,144787856.0,75fa24282855fd16b393d240055fffab,DISABLE,"{'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 0, 'node_type': 'compute_haswell'}",compute_haswell
2020-01-23 07:31:16,145265476.0,f41160711ccee9c6c9ca3834938fd330,ENABLE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '137438953472', 'storage_devices.0.size': '250059350016', 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'placement.rack': 6}",compute_haswell
2020-01-29 16:48:58,145817338.0,89c90cf85c9fc2650cea3a6d20d311f4,DISABLE,"{'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64'}",compute_haswell
2020-01-29 16:49:07,145817347.0,447c6a1c415ee269769f71fae4dc1e04,DISABLE,"{'architecture.smp_size': '2', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'main_memory.ram_size': '134956859392', 'node_type': 'compute_haswell', 'architecture.smt_size': '48', 'placement.rack': 0}",compute_haswell
2020-02-13 21:41:33,147130893.0,7fae9c9afa7d04c0331e1f269c9035ac,ENABLE,"{'main_memory.ram_size': '134956859392', 'placement.rack': 1, 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'node_type': 'compute_haswell', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2020-02-19 20:56:49,147646609.0,177cce3fe48597bd63d46bf3cda280e7,ENABLE,"{'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'placement.rack': 1, 'architecture.smt_size': '48', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392'}",compute_haswell
2020-03-03 23:52:45,148780365.0,75fa24282855fd16b393d240055fffab,ENABLE,"{'main_memory.ram_size': '134956859392', 'storage_devices.0.size': '250059350016', 'architecture.platform_type': 'x86_64', 'architecture.smp_size': '2', 'architecture.smt_size': '48', 'placement.rack': 0, 'node_type': 'compute_haswell'}",compute_haswell
2020-04-14 00:15:36,152324136.0,a0529f20a7a8401629b87b2d3bfbdb64,DISABLE,"{'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'storage_devices.0.size': '250059350016', 'placement.rack': 1, 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2020-04-17 16:04:07,152640247.0,eed618d03d23adb31c37870d8f291e79,DISABLE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2020-05-19 16:30:19,155406619.0,ea9320eaa87b83877f5652f5da92d9fe,DISABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2020-06-17 20:35:19,157926919.0,ea9320eaa87b83877f5652f5da92d9fe,ENABLE,"{'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'main_memory.ram_size': '137438953472', 'placement.rack': 6, 'architecture.smp_size': '2', 'node_type': 'compute_haswell', 'storage_devices.0.size': '250059350016'}",compute_haswell
2020-07-17 20:32:43,160518763.0,c639a6c51ba4ee0577ff8e8b45362207,DISABLE,"{'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392', 'placement.rack': 7, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'storage_devices.0.size': '250059350016'}",compute_haswell
2020-08-26 17:00:23,163962023.0,eed618d03d23adb31c37870d8f291e79,ENABLE,"{'storage_devices.0.size': '250059350016', 'placement.rack': 0, 'architecture.smt_size': '48', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'node_type': 'compute_haswell', 'main_memory.ram_size': '134956859392'}",compute_haswell
2020-09-01 17:42:42,164482962.0,174820954a0d3c09017e7b2cfa134c6b,DISABLE,"{'storage_devices.0.size': '250059350016', 'main_memory.ram_size': '134956859392', 'architecture.smp_size': '2', 'architecture.platform_type': 'x86_64', 'architecture.smt_size': '48', 'placement.rack': 4, 'node_type': 'compute_haswell'}",compute_haswell
